bill/BillInvoiceId,lineItem/UsageAccountId,lineItem/Region,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UsageUnit,lineItem/UnblendedCost,resourceId,tags/Product,tags/Environment
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-30T09:00:00,2025-10-30T10:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,537.53,Hrs,92.0178,db-PlatformB-prod-0111,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-04T11:00:00,2025-10-04T12:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,4091.42,GB,326.313,network-PlatformC-prod-0112,Search,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-05T00:00:00,2025-10-05T01:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,133.47,Hrs,21.6039,db-PlatformD-dev-0113,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-24T06:00:00,2025-10-24T07:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,367.1,Hrs,13.3505,network-PlatformC-dev-0114,Search,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-20T01:00:00,2025-10-20T02:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,469.22,Hrs,87.4014,db-PlatformE-dev-0115,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-06T12:00:00,2025-10-06T13:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,197.41,Hrs,46.7826,db-PlatformA-dev-0116,Checkout,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-24T20:00:00,2025-10-24T21:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,236.08,Hrs,38.7834,db-PlatformE-dev-0117,MarketingSite,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-24T16:00:00,2025-10-24T17:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,136.28,Hrs,6.1608,vm-PlatformC-dev-0118,Search,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-19T03:00:00,2025-10-19T04:00:00,ElasticLoadBalancing,LCUs,HealthCheck,525.82,LCU-Hrs,3.4716,lb-PlatformC-dev-0119,Search,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-18T23:00:00,2025-10-19T00:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,285.6,Hrs,12.3727,network-PlatformA-staging-0120,Checkout,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-24T11:00:00,2025-10-24T12:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,254.04,Hrs,9.8397,network-PlatformB-staging-0121,DataPlatform,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-30T00:00:00,2025-10-30T01:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,283.06,Hrs,12.9781,vm-PlatformD-prod-0122,InternalTools,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-16T02:00:00,2025-10-16T03:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,598.22,Hrs,98.4205,db-PlatformD-prod-0123,InternalTools,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-20T03:00:00,2025-10-20T04:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,657.56,Hrs,24.1422,network-PlatformC-dev-0124,Search,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-05T08:00:00,2025-10-05T09:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,326.32,LCU-Hrs,2.2085,lb-PlatformD-prod-0125,InternalTools,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-23T18:00:00,2025-10-23T19:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,304.82,Hrs,50.9635,db-PlatformB-prod-0126,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-23T19:00:00,2025-10-23T20:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,150.2,Hrs,6.4672,vm-PlatformC-prod-0127,Search,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-17T20:00:00,2025-10-17T21:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,3947.43,GB,407.1864,network-PlatformD-prod-0128,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-06T19:00:00,2025-10-06T20:00:00,ElasticLoadBalancing,LCUs,HealthCheck,668.82,LCU-Hrs,5.3561,lb-PlatformC-prod-0129,Search,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-07T11:00:00,2025-10-07T12:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,1042.77,GB,112.4347,network-PlatformE-prod-0130,MarketingSite,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-03T13:00:00,2025-10-03T14:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,714.29,Hrs,119.4613,db-PlatformD-dev-0131,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-15T17:00:00,2025-10-15T18:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,49.75,Hrs,2.36,vm-PlatformB-prod-0132,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-12T18:00:00,2025-10-12T19:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,1835.58,GB-Mo,33.7736,bucket-PlatformA-prod-0133,Checkout,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-19T03:00:00,2025-10-19T04:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,321.07,Hrs,60.165,db-PlatformC-prod-0134,Search,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-16T20:00:00,2025-10-16T21:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,307.33,Hrs,72.3671,db-PlatformA-staging-0135,Checkout,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-03T02:00:00,2025-10-03T03:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,703.18,Hrs,150.5934,db-PlatformA-prod-0136,Checkout,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-14T14:00:00,2025-10-14T15:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,4839.67,GB,405.7277,network-PlatformC-staging-0137,Search,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-08T11:00:00,2025-10-08T12:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,1143.17,GB-Mo,100.4253,disk-PlatformC-prod-0138,Search,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-10T00:00:00,2025-10-10T01:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,3481.21,GB-Mo,341.4988,disk-PlatformE-prod-0139,MarketingSite,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-11T06:00:00,2025-10-11T07:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,659.51,Hrs,17.9597,lb-PlatformC-prod-0140,Search,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-10T23:00:00,2025-10-11T00:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,294.44,Hrs,55.4932,db-PlatformB-prod-0141,DataPlatform,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-14T06:00:00,2025-10-14T07:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,13.04,Hrs,2.631,db-PlatformB-prod-0142,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-01T03:00:00,2025-10-01T04:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,567.51,Hrs,22.4843,vm-PlatformA-dev-0143,Checkout,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-08T14:00:00,2025-10-08T15:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,719.44,Hrs,21.0979,lb-PlatformB-staging-0144,DataPlatform,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-14T21:00:00,2025-10-14T22:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,225.36,Hrs,9.1491,network-PlatformC-prod-0145,Search,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-26T00:00:00,2025-10-26T01:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,53.38,GB-Mo,4.9778,disk-PlatformE-dev-0146,MarketingSite,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-15T22:00:00,2025-10-15T23:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,293.14,Hrs,58.8339,db-PlatformD-dev-0147,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-20T02:00:00,2025-10-20T03:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,3478.64,GB-Mo,58.3386,bucket-PlatformD-prod-0148,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-20T02:00:00,2025-10-20T03:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,532.06,Hrs,105.9878,db-PlatformA-prod-0149,Checkout,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-15T04:00:00,2025-10-15T05:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,100.54,LCU-Hrs,0.8262,lb-PlatformA-prod-0150,Checkout,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-13T03:00:00,2025-10-13T04:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2781.54,GB,279.9451,network-PlatformD-dev-0151,InternalTools,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-29T07:00:00,2025-10-29T08:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,137.92,Hrs,27.5871,db-PlatformA-dev-0152,Checkout,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-18T08:00:00,2025-10-18T09:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,264.98,Hrs,10.5454,vm-PlatformD-prod-0153,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-03T13:00:00,2025-10-03T14:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,353.38,Hrs,10.3709,lb-PlatformB-staging-0154,DataPlatform,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-18T23:00:00,2025-10-19T00:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,3016.02,GB-Mo,289.223,disk-PlatformE-staging-0155,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-19T03:00:00,2025-10-19T04:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,627.04,Hrs,149.6917,db-PlatformC-prod-0156,Search,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-26T09:00:00,2025-10-26T10:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,317.16,Hrs,57.6095,db-PlatformA-dev-0157,Checkout,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-01T16:00:00,2025-10-01T17:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,251.88,Hrs,10.4069,vm-PlatformA-staging-0158,Checkout,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-05T04:00:00,2025-10-05T05:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,4605.79,GB-Mo,509.9822,disk-PlatformB-prod-0159,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-11T08:00:00,2025-10-11T09:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,637.13,Hrs,30.3148,network-PlatformB-dev-0160,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-19T02:00:00,2025-10-19T03:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,92.01,Hrs,3.4663,vm-PlatformE-prod-0161,MarketingSite,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-24T03:00:00,2025-10-24T04:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2033.33,GB,158.0723,network-PlatformE-prod-0162,MarketingSite,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-30T02:00:00,2025-10-30T03:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,526.25,Hrs,123.9689,db-PlatformB-prod-0163,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-29T11:00:00,2025-10-29T12:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,310.53,LCU-Hrs,2.7373,lb-PlatformA-prod-0164,Checkout,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-04T00:00:00,2025-10-04T01:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,2969.78,GB,280.2724,network-PlatformA-staging-0165,Checkout,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-21T13:00:00,2025-10-21T14:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,713.2,Hrs,27.4837,vm-PlatformB-dev-0166,DataPlatform,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-18T13:00:00,2025-10-18T14:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,152.6,Hrs,4.339,lb-PlatformE-staging-0167,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-20T08:00:00,2025-10-20T09:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,612.67,Hrs,139.7664,db-PlatformC-prod-0168,Search,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-18T22:00:00,2025-10-18T23:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,395.95,GB-Mo,7.1611,bucket-PlatformB-dev-0169,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-27T02:00:00,2025-10-27T03:00:00,AmazonS3,Requests-Tier1,PutObject,170019,Requests,78.0331,bucket-PlatformD-staging-0170,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-04T06:00:00,2025-10-04T07:00:00,AmazonS3,Requests-Tier1,PutObject,892230,Requests,417.2503,bucket-PlatformD-dev-0171,InternalTools,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-30T00:00:00,2025-10-30T01:00:00,AmazonS3,Requests-Tier1,PutObject,1479137,Requests,591.9038,bucket-PlatformA-dev-0172,Checkout,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-06T03:00:00,2025-10-06T04:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,2983.55,GB-Mo,286.3114,disk-PlatformA-staging-0173,Checkout,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-16T17:00:00,2025-10-16T18:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,49.13,Hrs,1.7258,vm-PlatformA-prod-0174,Checkout,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-08T21:00:00,2025-10-08T22:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,265.68,LCU-Hrs,1.8899,lb-PlatformC-staging-0175,Search,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-22T20:00:00,2025-10-22T21:00:00,AmazonS3,Requests-Tier1,PutObject,1436312,Requests,684.4557,bucket-PlatformD-prod-0176,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-21T14:00:00,2025-10-21T15:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,595.75,Hrs,95.8399,db-PlatformE-prod-0177,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-22T06:00:00,2025-10-22T07:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,486.72,Hrs,16.4412,vm-PlatformC-staging-0178,Search,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-30T22:00:00,2025-10-30T23:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,1589.66,GB,120.9687,network-PlatformC-prod-0179,Search,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-08T06:00:00,2025-10-08T07:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,571.39,Hrs,19.7315,vm-PlatformC-staging-0180,Search,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-16T12:00:00,2025-10-16T13:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,4011.71,GB-Mo,68.796,bucket-PlatformB-staging-0181,DataPlatform,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-05T23:00:00,2025-10-06T00:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,173.21,Hrs,3.9764,lb-PlatformD-prod-0182,InternalTools,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-27T03:00:00,2025-10-27T04:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,2867.99,GB-Mo,59.5074,bucket-PlatformD-dev-0183,InternalTools,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-27T16:00:00,2025-10-27T17:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,1044.47,GB-Mo,23.4591,bucket-PlatformB-prod-0184,DataPlatform,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-01T07:00:00,2025-10-01T08:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,526.4,Hrs,104.9583,db-PlatformD-prod-0185,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-25T12:00:00,2025-10-25T13:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,534.06,Hrs,24.1163,vm-PlatformE-prod-0186,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-01T08:00:00,2025-10-01T09:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,664.8,Hrs,24.8316,vm-PlatformA-staging-0187,Checkout,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-29T06:00:00,2025-10-29T07:00:00,ElasticLoadBalancing,LCUs,HealthCheck,592.77,LCU-Hrs,3.8155,lb-PlatformD-prod-0188,InternalTools,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-13T09:00:00,2025-10-13T10:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,741.62,Hrs,140.9038,db-PlatformE-staging-0189,MarketingSite,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-20T07:00:00,2025-10-20T08:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,4974.5,GB,406.6589,network-PlatformE-staging-0190,MarketingSite,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-07T10:00:00,2025-10-07T11:00:00,ElasticLoadBalancing,LCUs,HealthCheck,263.35,LCU-Hrs,2.4246,lb-PlatformD-prod-0191,InternalTools,prod
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-23T13:00:00,2025-10-23T14:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,551.39,Hrs,106.2284,db-PlatformD-dev-0192,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-11T17:00:00,2025-10-11T18:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,646.37,Hrs,27.7521,vm-PlatformD-dev-0193,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-19T23:00:00,2025-10-20T00:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,273.08,Hrs,46.1286,db-PlatformA-staging-0194,Checkout,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-17T15:00:00,2025-10-17T16:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,391.13,Hrs,20.3328,network-PlatformC-staging-0195,Search,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-24T05:00:00,2025-10-24T06:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,431.03,Hrs,18.1424,vm-PlatformD-staging-0196,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-03T02:00:00,2025-10-03T03:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,175.56,LCU-Hrs,1.1862,lb-PlatformE-prod-0197,MarketingSite,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-02T06:00:00,2025-10-02T07:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,3852.18,GB-Mo,403.5465,disk-PlatformE-staging-0198,MarketingSite,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-29T22:00:00,2025-10-29T23:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,519.15,LCU-Hrs,4.1689,lb-PlatformD-dev-0199,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-08T16:00:00,2025-10-08T17:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,585.17,LCU-Hrs,4.2929,lb-PlatformA-prod-0200,Checkout,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-02T15:00:00,2025-10-02T16:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,361.67,Hrs,77.0721,db-PlatformA-staging-0201,Checkout,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-16T18:00:00,2025-10-16T19:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,2386.44,GB-Mo,49.7161,bucket-PlatformA-dev-0202,Checkout,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-21T13:00:00,2025-10-21T14:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,366.69,Hrs,69.864,db-PlatformC-prod-0203,Search,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-02T23:00:00,2025-10-03T00:00:00,AmazonS3,Requests-Tier1,PutObject,1237463,Requests,475.6045,bucket-PlatformE-prod-0204,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-13T01:00:00,2025-10-13T02:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,474.47,Hrs,15.9343,vm-PlatformA-staging-0205,Checkout,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-03T07:00:00,2025-10-03T08:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,355.17,Hrs,14.8971,network-PlatformD-dev-0206,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-28T11:00:00,2025-10-28T12:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,399.23,Hrs,88.6523,db-PlatformA-staging-0207,Checkout,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-17T12:00:00,2025-10-17T13:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,677.26,Hrs,139.2523,db-PlatformA-prod-0208,Checkout,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-07T20:00:00,2025-10-07T21:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,3061.63,GB-Mo,60.8694,bucket-PlatformC-prod-0209,Search,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-06T03:00:00,2025-10-06T04:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2966.83,GB-Mo,344.2434,disk-PlatformE-staging-0210,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-05T23:00:00,2025-10-06T00:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,125.04,Hrs,5.1602,vm-PlatformB-staging-0211,DataPlatform,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-19T05:00:00,2025-10-19T06:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,2292.56,GB,203.602,network-PlatformB-dev-0212,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-29T11:00:00,2025-10-29T12:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,552.81,GB-Mo,55.253,disk-PlatformC-prod-0213,Search,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-05T14:00:00,2025-10-05T15:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,48.45,Hrs,1.032,lb-PlatformB-staging-0214,DataPlatform,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-09T12:00:00,2025-10-09T13:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,118.66,LCU-Hrs,0.9708,lb-PlatformD-dev-0215,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-04T19:00:00,2025-10-04T20:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,209.34,Hrs,10.0089,network-PlatformC-staging-0216,Search,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-11T16:00:00,2025-10-11T17:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,468.44,Hrs,16.6324,vm-PlatformA-staging-0217,Checkout,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-01T18:00:00,2025-10-01T19:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,247.63,Hrs,8.6974,vm-PlatformA-dev-0218,Checkout,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-31T00:00:00,2025-10-31T01:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,501.79,Hrs,13.4992,lb-PlatformA-prod-0219,Checkout,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-09T07:00:00,2025-10-09T08:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,857.14,GB-Mo,16.0388,bucket-PlatformE-staging-0220,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-08T16:00:00,2025-10-08T17:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,2425.03,GB-Mo,219.2932,disk-PlatformE-dev-0221,MarketingSite,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-22T10:00:00,2025-10-22T11:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,609.85,Hrs,131.1215,db-PlatformA-prod-0222,Checkout,prod
